,company,line,departure_time,arrival_time,start_stop,end_stop,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon
416,MPK Autobusy,A,13:04:00,13:06:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
417,MPK Autobusy,A,13:06:00,13:08:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
418,MPK Autobusy,A,13:08:00,13:10:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
419,MPK Autobusy,A,13:10:00,13:12:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
420,MPK Autobusy,A,13:12:00,13:15:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
421,MPK Autobusy,A,13:15:00,13:16:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
422,MPK Autobusy,A,13:16:00,13:18:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
423,MPK Autobusy,A,13:18:00,13:20:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
424,MPK Autobusy,A,13:20:00,13:21:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
425,MPK Autobusy,A,13:21:00,13:22:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
426,MPK Autobusy,A,13:22:00,13:23:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
427,MPK Autobusy,A,13:23:00,13:24:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
428,MPK Autobusy,A,13:24:00,13:25:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
429,MPK Autobusy,A,13:25:00,13:27:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
430,MPK Autobusy,A,13:27:00,13:28:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
431,MPK Autobusy,A,13:28:00,13:29:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
432,MPK Autobusy,A,13:29:00,13:31:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
433,MPK Autobusy,A,13:55:00,13:56:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
434,MPK Autobusy,A,13:56:00,13:57:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
435,MPK Autobusy,A,13:57:00,13:58:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
436,MPK Autobusy,A,13:58:00,14:00:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
437,MPK Autobusy,A,14:00:00,14:01:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
438,MPK Autobusy,A,14:01:00,14:02:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
439,MPK Autobusy,A,14:02:00,14:03:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
440,MPK Autobusy,A,14:03:00,14:04:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
441,MPK Autobusy,A,14:04:00,14:05:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
442,MPK Autobusy,A,14:05:00,14:06:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
443,MPK Autobusy,A,14:06:00,14:09:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
444,MPK Autobusy,A,14:09:00,14:11:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
445,MPK Autobusy,A,14:11:00,14:13:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
446,MPK Autobusy,A,14:13:00,14:15:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
447,MPK Autobusy,A,14:15:00,14:17:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
448,MPK Autobusy,A,14:17:00,14:18:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
449,MPK Autobusy,A,14:18:00,14:20:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
450,MPK Autobusy,A,14:20:00,14:26:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
451,MPK Autobusy,A,14:26:00,14:29:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
452,MPK Autobusy,A,14:29:00,14:31:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
453,MPK Autobusy,A,14:31:00,14:32:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
454,MPK Autobusy,A,14:32:00,14:35:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
455,MPK Autobusy,A,14:35:00,14:36:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
456,MPK Autobusy,A,14:36:00,14:38:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
457,MPK Autobusy,A,14:38:00,14:40:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
458,MPK Autobusy,A,14:40:00,14:41:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
459,MPK Autobusy,A,14:41:00,14:44:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
460,MPK Autobusy,A,14:44:00,14:46:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
461,MPK Autobusy,A,14:46:00,14:48:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
462,MPK Autobusy,A,14:48:00,14:49:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
463,MPK Autobusy,A,14:49:00,14:50:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
464,MPK Autobusy,A,14:50:00,14:52:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
465,MPK Autobusy,A,14:52:00,14:53:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
466,MPK Autobusy,A,15:07:00,15:09:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
467,MPK Autobusy,A,15:09:00,15:10:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
468,MPK Autobusy,A,15:10:00,15:13:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
469,MPK Autobusy,A,15:13:00,15:15:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
470,MPK Autobusy,A,15:15:00,15:17:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
471,MPK Autobusy,A,15:17:00,15:19:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
472,MPK Autobusy,A,15:19:00,15:21:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
473,MPK Autobusy,A,15:21:00,15:22:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
474,MPK Autobusy,A,15:22:00,15:23:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
475,MPK Autobusy,A,15:23:00,15:25:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
476,MPK Autobusy,A,15:25:00,15:26:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
477,MPK Autobusy,A,15:26:00,15:28:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
478,MPK Autobusy,A,15:28:00,15:30:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
479,MPK Autobusy,A,15:30:00,15:34:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
480,MPK Autobusy,A,15:34:00,15:36:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
481,MPK Autobusy,A,15:36:00,15:38:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
482,MPK Autobusy,A,15:38:00,15:40:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
483,MPK Autobusy,A,15:40:00,15:42:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
484,MPK Autobusy,A,15:42:00,15:45:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
485,MPK Autobusy,A,15:45:00,15:46:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
486,MPK Autobusy,A,15:46:00,15:48:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
487,MPK Autobusy,A,15:48:00,15:50:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
488,MPK Autobusy,A,15:50:00,15:51:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
489,MPK Autobusy,A,15:51:00,15:52:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
490,MPK Autobusy,A,15:52:00,15:53:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
491,MPK Autobusy,A,15:53:00,15:54:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
492,MPK Autobusy,A,15:54:00,15:55:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
493,MPK Autobusy,A,15:55:00,15:57:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
494,MPK Autobusy,A,15:57:00,15:58:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
495,MPK Autobusy,A,15:58:00,15:59:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
496,MPK Autobusy,A,15:59:00,16:01:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
497,MPK Autobusy,A,16:25:00,16:26:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
498,MPK Autobusy,A,16:26:00,16:27:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
499,MPK Autobusy,A,16:27:00,16:28:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
500,MPK Autobusy,A,16:28:00,16:30:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
501,MPK Autobusy,A,16:30:00,16:31:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
502,MPK Autobusy,A,16:31:00,16:32:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
503,MPK Autobusy,A,16:32:00,16:33:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
504,MPK Autobusy,A,16:33:00,16:34:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
505,MPK Autobusy,A,16:34:00,16:35:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
506,MPK Autobusy,A,16:35:00,16:36:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
507,MPK Autobusy,A,16:36:00,16:39:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
508,MPK Autobusy,A,16:39:00,16:41:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
509,MPK Autobusy,A,16:41:00,16:43:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
510,MPK Autobusy,A,16:43:00,16:45:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
511,MPK Autobusy,A,16:45:00,16:47:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
512,MPK Autobusy,A,16:47:00,16:48:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
513,MPK Autobusy,A,16:48:00,16:50:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
514,MPK Autobusy,A,16:50:00,16:56:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
515,MPK Autobusy,A,16:56:00,16:59:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
516,MPK Autobusy,A,16:59:00,17:01:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
517,MPK Autobusy,A,17:01:00,17:02:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
518,MPK Autobusy,A,17:02:00,17:05:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
519,MPK Autobusy,A,17:05:00,17:06:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
520,MPK Autobusy,A,17:06:00,17:08:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
521,MPK Autobusy,A,17:08:00,17:10:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
522,MPK Autobusy,A,17:10:00,17:11:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
523,MPK Autobusy,A,17:11:00,17:14:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
524,MPK Autobusy,A,17:14:00,17:16:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
525,MPK Autobusy,A,17:16:00,17:18:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
526,MPK Autobusy,A,17:18:00,17:19:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
527,MPK Autobusy,A,17:19:00,17:20:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
528,MPK Autobusy,A,17:20:00,17:22:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
529,MPK Autobusy,A,17:22:00,17:23:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
530,MPK Autobusy,A,17:37:00,17:39:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
531,MPK Autobusy,A,17:39:00,17:40:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
532,MPK Autobusy,A,17:40:00,17:43:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
533,MPK Autobusy,A,17:43:00,17:45:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
534,MPK Autobusy,A,17:45:00,17:47:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
535,MPK Autobusy,A,17:47:00,17:49:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
536,MPK Autobusy,A,17:49:00,17:51:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
537,MPK Autobusy,A,17:51:00,17:52:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
538,MPK Autobusy,A,17:52:00,17:53:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
539,MPK Autobusy,A,17:53:00,17:55:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
540,MPK Autobusy,A,17:55:00,17:56:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
541,MPK Autobusy,A,17:56:00,17:58:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
542,MPK Autobusy,A,17:58:00,18:00:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
543,MPK Autobusy,A,18:00:00,18:04:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
544,MPK Autobusy,A,18:04:00,18:06:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
545,MPK Autobusy,A,18:06:00,18:08:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
546,MPK Autobusy,A,18:08:00,18:10:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
547,MPK Autobusy,A,18:10:00,18:12:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
548,MPK Autobusy,A,18:12:00,18:15:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
549,MPK Autobusy,A,18:15:00,18:16:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
550,MPK Autobusy,A,18:16:00,18:18:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
551,MPK Autobusy,A,18:18:00,18:20:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
552,MPK Autobusy,A,18:20:00,18:21:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
553,MPK Autobusy,A,18:21:00,18:22:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
554,MPK Autobusy,A,18:22:00,18:23:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
555,MPK Autobusy,A,18:23:00,18:24:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
556,MPK Autobusy,A,18:24:00,18:25:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
557,MPK Autobusy,A,18:25:00,18:27:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
558,MPK Autobusy,A,18:27:00,18:28:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
559,MPK Autobusy,A,18:28:00,18:29:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
560,MPK Autobusy,A,18:29:00,18:31:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
561,MPK Autobusy,A,18:55:00,18:56:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
562,MPK Autobusy,A,18:56:00,18:57:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
563,MPK Autobusy,A,18:57:00,18:58:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
564,MPK Autobusy,A,18:58:00,19:00:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
565,MPK Autobusy,A,19:00:00,19:01:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
566,MPK Autobusy,A,19:01:00,19:02:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
567,MPK Autobusy,A,19:02:00,19:03:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
568,MPK Autobusy,A,19:03:00,19:04:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
569,MPK Autobusy,A,19:04:00,19:05:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
570,MPK Autobusy,A,19:05:00,19:06:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
571,MPK Autobusy,A,19:06:00,19:09:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
572,MPK Autobusy,A,19:09:00,19:11:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
573,MPK Autobusy,A,19:11:00,19:13:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
574,MPK Autobusy,A,19:13:00,19:15:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
575,MPK Autobusy,A,19:15:00,19:17:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
576,MPK Autobusy,A,19:17:00,19:18:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
577,MPK Autobusy,A,19:18:00,19:20:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
578,MPK Autobusy,A,19:20:00,19:26:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
579,MPK Autobusy,A,19:26:00,19:29:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
580,MPK Autobusy,A,19:29:00,19:31:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
581,MPK Autobusy,A,19:31:00,19:32:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
582,MPK Autobusy,A,19:32:00,19:35:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
583,MPK Autobusy,A,19:35:00,19:36:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
584,MPK Autobusy,A,19:36:00,19:38:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
585,MPK Autobusy,A,19:38:00,19:40:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
586,MPK Autobusy,A,19:40:00,19:41:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
587,MPK Autobusy,A,19:41:00,19:44:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
588,MPK Autobusy,A,19:44:00,19:46:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
589,MPK Autobusy,A,19:46:00,19:48:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
590,MPK Autobusy,A,19:48:00,19:49:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
591,MPK Autobusy,A,19:49:00,19:50:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
592,MPK Autobusy,A,19:50:00,19:52:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
593,MPK Autobusy,A,19:52:00,19:53:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
594,MPK Autobusy,A,20:10:00,20:12:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
595,MPK Autobusy,A,20:12:00,20:13:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
596,MPK Autobusy,A,20:13:00,20:16:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
597,MPK Autobusy,A,20:16:00,20:18:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
598,MPK Autobusy,A,20:18:00,20:20:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
599,MPK Autobusy,A,20:20:00,20:22:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
600,MPK Autobusy,A,20:22:00,20:23:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
601,MPK Autobusy,A,20:23:00,20:24:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
602,MPK Autobusy,A,20:24:00,20:25:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
603,MPK Autobusy,A,20:25:00,20:27:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
604,MPK Autobusy,A,20:27:00,20:28:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
605,MPK Autobusy,A,20:28:00,20:30:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
606,MPK Autobusy,A,20:30:00,20:32:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
607,MPK Autobusy,A,20:32:00,20:36:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
608,MPK Autobusy,A,20:36:00,20:38:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
609,MPK Autobusy,A,20:38:00,20:39:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
610,MPK Autobusy,A,20:39:00,20:41:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
611,MPK Autobusy,A,20:41:00,20:43:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
612,MPK Autobusy,A,20:43:00,20:45:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
613,MPK Autobusy,A,20:45:00,20:46:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
614,MPK Autobusy,A,20:46:00,20:48:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
615,MPK Autobusy,A,20:48:00,20:50:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
616,MPK Autobusy,A,20:50:00,20:51:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
617,MPK Autobusy,A,20:51:00,20:52:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
618,MPK Autobusy,A,20:52:00,20:53:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
619,MPK Autobusy,A,20:53:00,20:54:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
620,MPK Autobusy,A,20:54:00,20:55:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
621,MPK Autobusy,A,20:55:00,20:57:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
622,MPK Autobusy,A,20:57:00,20:58:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
623,MPK Autobusy,A,20:58:00,20:59:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
